event_id,timestamp,campaign_id,campaign_name,format,event_type,cost,revenue
EVT_606918,2026-07-29 01:59:15,CMP_102,Tech Gadgets Launch,CTV,impression,0.0138,0.0
EVT_755797,2026-07-28 23:28:56,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_138648,2026-07-29 15:37:19,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_692235,2026-07-31 02:00:40,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_782779,2026-07-31 06:37:52,CMP_102,Tech Gadgets Launch,CTV,impression,0.0028,0.0
EVT_817232,2026-07-31 09:45:38,CMP_103,B2B SaaS Trial,Display,impression,0.0121,0.0
EVT_536598,2026-07-29 19:11:21,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_399267,2026-07-31 17:30:13,CMP_102,Tech Gadgets Launch,CTV,impression,0.0056,0.0
EVT_197182,2026-07-29 11:47:08,CMP_103,B2B SaaS Trial,Display,conversion,0.0,77.16
EVT_480456,2026-07-30 23:31:02,CMP_102,Tech Gadgets Launch,CTV,impression,0.0045,0.0
EVT_279750,2026-07-31 05:59:29,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_967339,2026-07-29 07:53:57,CMP_102,Tech Gadgets Launch,CTV,impression,0.004,0.0
EVT_156645,2026-07-31 20:37:21,CMP_102,Tech Gadgets Launch,CTV,impression,0.0092,0.0
EVT_962104,2026-07-30 01:38:59,CMP_103,B2B SaaS Trial,Display,impression,0.0111,0.0
EVT_269184,2026-07-30 00:15:35,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_696457,2026-07-29 22:57:38,CMP_101,Summer Apparel,OLV,impression,0.006,0.0
EVT_238540,2026-07-30 21:35:46,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_454675,2026-07-31 00:54:40,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_647379,2026-07-31 15:10:58,CMP_101,Summer Apparel,OLV,impression,0.0033,0.0
EVT_968198,2026-07-29 03:35:27,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_755371,2026-07-30 09:43:54,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_348444,2026-07-31 05:48:04,CMP_101,Summer Apparel,OLV,impression,0.0023,0.0
EVT_966203,2026-07-31 17:03:43,CMP_103,B2B SaaS Trial,Display,impression,0.0025,0.0
EVT_394756,2026-07-30 17:43:59,CMP_101,Summer Apparel,OLV,impression,0.0043,0.0
EVT_488781,2026-07-29 20:48:35,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_983212,2026-07-30 04:18:18,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_557262,2026-07-31 12:46:14,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_466702,2026-07-31 00:43:04,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_339294,2026-07-29 22:00:08,CMP_103,B2B SaaS Trial,Display,impression,0.0028,0.0
EVT_479684,2026-07-30 22:34:50,CMP_103,B2B SaaS Trial,Display,q3_75,0.0,0.0
EVT_455163,2026-07-29 11:13:56,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_476954,2026-07-29 03:39:21,CMP_101,Summer Apparel,OLV,impression,0.0082,0.0
EVT_433448,2026-07-30 01:47:18,CMP_102,Tech Gadgets Launch,CTV,impression,0.0026,0.0
EVT_531575,2026-07-31 18:36:03,CMP_101,Summer Apparel,OLV,impression,0.0143,0.0
EVT_702829,2026-07-29 19:53:22,CMP_102,Tech Gadgets Launch,CTV,impression,0.0091,0.0
EVT_369010,2026-07-31 10:25:30,CMP_103,B2B SaaS Trial,Display,impression,0.012,0.0
EVT_698463,2026-07-31 01:37:43,CMP_102,Tech Gadgets Launch,CTV,impression,0.0071,0.0
EVT_814141,2026-07-30 20:23:44,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_815314,2026-07-30 01:10:55,CMP_103,B2B SaaS Trial,Display,impression,0.0023,0.0
EVT_861744,2026-07-30 12:35:02,CMP_101,Summer Apparel,OLV,impression,0.0039,0.0
EVT_239121,2026-07-30 06:24:14,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_651981,2026-07-30 00:24:19,CMP_102,Tech Gadgets Launch,CTV,impression,0.0093,0.0
EVT_633274,2026-07-29 04:45:37,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_197467,2026-07-30 01:34:53,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_206478,2026-07-31 09:31:24,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_984689,2026-07-31 07:06:10,CMP_103,B2B SaaS Trial,Display,impression,0.0053,0.0
EVT_866563,2026-07-29 18:42:37,CMP_103,B2B SaaS Trial,Display,impression,0.0076,0.0
EVT_905214,2026-07-29 12:07:20,CMP_103,B2B SaaS Trial,Display,impression,0.0022,0.0
EVT_290821,2026-07-31 10:46:41,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_219437,2026-07-31 13:45:22,CMP_101,Summer Apparel,OLV,impression,0.0093,0.0
EVT_138225,2026-07-29 22:16:38,CMP_103,B2B SaaS Trial,Display,impression,0.0084,0.0
EVT_891977,2026-07-30 04:25:36,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_589569,2026-07-31 10:11:21,CMP_101,Summer Apparel,OLV,impression,0.0107,0.0
EVT_739060,2026-07-29 23:16:32,CMP_103,B2B SaaS Trial,Display,impression,0.0021,0.0
EVT_378583,2026-07-31 12:34:50,CMP_101,Summer Apparel,OLV,impression,0.0024,0.0
EVT_380938,2026-07-31 16:19:48,CMP_103,B2B SaaS Trial,Display,click,0.0,0.0
EVT_544722,2026-07-30 07:46:50,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_774189,2026-07-31 17:14:30,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_832215,2026-07-29 08:29:12,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_567048,2026-07-29 10:43:53,CMP_102,Tech Gadgets Launch,CTV,click,0.0,0.0
EVT_732602,2026-07-30 21:07:18,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_966697,2026-07-28 22:56:04,CMP_103,B2B SaaS Trial,Display,impression,0.0085,0.0
EVT_868093,2026-07-30 23:57:09,CMP_103,B2B SaaS Trial,Display,impression,0.0139,0.0
EVT_895589,2026-07-31 14:08:39,CMP_102,Tech Gadgets Launch,CTV,impression,0.0053,0.0
EVT_759552,2026-07-29 02:43:34,CMP_101,Summer Apparel,OLV,impression,0.0099,0.0
EVT_427671,2026-07-31 17:32:55,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_588906,2026-07-31 03:33:09,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_189501,2026-07-31 11:28:58,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_464894,2026-07-31 15:35:34,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_577856,2026-07-30 22:30:10,CMP_101,Summer Apparel,OLV,impression,0.0114,0.0
EVT_172008,2026-07-31 00:02:03,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_873949,2026-07-31 00:36:02,CMP_102,Tech Gadgets Launch,CTV,impression,0.0087,0.0
EVT_145643,2026-07-29 02:22:52,CMP_102,Tech Gadgets Launch,CTV,impression,0.0131,0.0
EVT_889560,2026-07-31 00:35:40,CMP_103,B2B SaaS Trial,Display,impression,0.0057,0.0
EVT_909809,2026-07-30 09:59:21,CMP_102,Tech Gadgets Launch,CTV,impression,0.0035,0.0
EVT_706602,2026-07-29 11:27:44,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_774643,2026-07-30 14:44:21,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_819426,2026-07-30 21:41:13,CMP_102,Tech Gadgets Launch,CTV,impression,0.009,0.0
EVT_904911,2026-07-29 07:40:47,CMP_102,Tech Gadgets Launch,CTV,impression,0.0096,0.0
EVT_182616,2026-07-30 18:14:11,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_446406,2026-07-31 03:26:46,CMP_102,Tech Gadgets Launch,CTV,impression,0.0126,0.0
EVT_246561,2026-07-29 07:20:30,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_130104,2026-07-30 15:02:04,CMP_101,Summer Apparel,OLV,impression,0.0065,0.0
EVT_667833,2026-07-30 10:50:50,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_999967,2026-07-28 21:47:08,CMP_101,Summer Apparel,OLV,impression,0.0062,0.0
EVT_968731,2026-07-29 10:55:22,CMP_103,B2B SaaS Trial,Display,impression,0.0096,0.0
EVT_837509,2026-07-30 17:56:57,CMP_103,B2B SaaS Trial,Display,impression,0.0041,0.0
EVT_914950,2026-07-31 16:57:57,CMP_102,Tech Gadgets Launch,CTV,impression,0.0058,0.0
EVT_337771,2026-07-30 12:02:18,CMP_103,B2B SaaS Trial,Display,impression,0.0115,0.0
EVT_236675,2026-07-28 20:45:28,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_917652,2026-07-30 21:03:22,CMP_101,Summer Apparel,OLV,impression,0.0058,0.0
EVT_522178,2026-07-29 16:51:35,CMP_101,Summer Apparel,OLV,impression,0.0031,0.0
EVT_907073,2026-07-30 22:08:31,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_320880,2026-07-31 09:28:48,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_296649,2026-07-30 05:36:56,CMP_102,Tech Gadgets Launch,CTV,impression,0.0127,0.0
EVT_436136,2026-07-29 15:36:18,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_369651,2026-07-29 10:23:45,CMP_102,Tech Gadgets Launch,CTV,impression,0.01,0.0
EVT_440436,2026-07-30 03:06:39,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_759582,2026-07-29 15:10:59,CMP_102,Tech Gadgets Launch,CTV,impression,0.0074,0.0
EVT_236597,2026-07-30 09:20:09,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_930582,2026-07-30 00:49:44,CMP_103,B2B SaaS Trial,Display,impression,0.0033,0.0
EVT_668333,2026-07-30 01:37:13,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_418842,2026-07-30 14:07:25,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_370245,2026-07-30 09:55:29,CMP_102,Tech Gadgets Launch,CTV,impression,0.0069,0.0
EVT_142805,2026-07-30 19:03:04,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_268818,2026-07-30 18:58:14,CMP_102,Tech Gadgets Launch,CTV,impression,0.0134,0.0
EVT_201861,2026-07-31 00:11:54,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_988021,2026-07-30 11:52:53,CMP_102,Tech Gadgets Launch,CTV,impression,0.0081,0.0
EVT_961831,2026-07-30 08:52:41,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_416657,2026-07-29 09:15:49,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_677529,2026-07-29 23:21:24,CMP_101,Summer Apparel,OLV,impression,0.0039,0.0
EVT_670984,2026-07-31 05:22:33,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_176644,2026-07-29 18:39:09,CMP_101,Summer Apparel,OLV,impression,0.0046,0.0
EVT_246974,2026-07-31 02:35:15,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_941640,2026-07-31 09:35:39,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_697285,2026-07-31 09:32:35,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_900007,2026-07-31 02:06:45,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_406077,2026-07-31 18:35:43,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_795484,2026-07-31 08:11:22,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_308911,2026-07-31 09:02:50,CMP_102,Tech Gadgets Launch,CTV,impression,0.0133,0.0
EVT_967088,2026-07-30 10:43:54,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_829454,2026-07-30 17:19:32,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_598422,2026-07-31 11:20:31,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_440712,2026-07-30 22:07:04,CMP_103,B2B SaaS Trial,Display,impression,0.0071,0.0
EVT_292117,2026-07-31 14:46:54,CMP_101,Summer Apparel,OLV,impression,0.0098,0.0
EVT_638157,2026-07-29 21:40:57,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_348356,2026-07-30 13:29:44,CMP_103,B2B SaaS Trial,Display,impression,0.0085,0.0
EVT_350609,2026-07-30 13:18:01,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_592251,2026-07-29 22:04:00,CMP_103,B2B SaaS Trial,Display,impression,0.0033,0.0
EVT_854025,2026-07-29 18:26:49,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_983756,2026-07-28 20:52:57,CMP_102,Tech Gadgets Launch,CTV,q2_50,0.0,0.0
EVT_581959,2026-07-29 12:18:35,CMP_101,Summer Apparel,OLV,impression,0.0022,0.0
EVT_458893,2026-07-31 08:58:08,CMP_103,B2B SaaS Trial,Display,impression,0.003,0.0
EVT_197057,2026-07-31 14:38:55,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_518335,2026-07-28 21:37:11,CMP_103,B2B SaaS Trial,Display,impression,0.0105,0.0
EVT_804370,2026-07-30 00:45:04,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_644679,2026-07-30 13:28:13,CMP_102,Tech Gadgets Launch,CTV,impression,0.0095,0.0
EVT_650368,2026-07-30 11:53:40,CMP_101,Summer Apparel,OLV,impression,0.0083,0.0
EVT_898808,2026-07-30 18:42:25,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_942395,2026-07-30 16:29:43,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_554397,2026-07-30 13:22:42,CMP_102,Tech Gadgets Launch,CTV,impression,0.0119,0.0
EVT_245324,2026-07-30 09:21:51,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_955561,2026-07-31 15:51:23,CMP_102,Tech Gadgets Launch,CTV,impression,0.009,0.0
EVT_645237,2026-07-29 02:06:16,CMP_101,Summer Apparel,OLV,impression,0.0085,0.0
EVT_870437,2026-07-31 07:29:32,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_916359,2026-07-29 10:14:32,CMP_102,Tech Gadgets Launch,CTV,impression,0.0091,0.0
EVT_183633,2026-07-30 23:29:58,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_761122,2026-07-31 07:01:00,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_321947,2026-07-29 00:49:16,CMP_101,Summer Apparel,OLV,impression,0.0056,0.0
EVT_944520,2026-07-31 01:23:56,CMP_102,Tech Gadgets Launch,CTV,impression,0.0096,0.0
EVT_172222,2026-07-30 14:43:30,CMP_103,B2B SaaS Trial,Display,impression,0.0114,0.0
EVT_439870,2026-07-31 09:52:27,CMP_103,B2B SaaS Trial,Display,impression,0.0043,0.0
EVT_212917,2026-07-29 18:17:17,CMP_102,Tech Gadgets Launch,CTV,impression,0.0035,0.0
EVT_454817,2026-07-30 17:57:16,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_889765,2026-07-31 20:19:20,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_429416,2026-07-28 23:22:04,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_985303,2026-07-28 22:57:12,CMP_102,Tech Gadgets Launch,CTV,impression,0.0149,0.0
EVT_909049,2026-07-28 22:01:06,CMP_103,B2B SaaS Trial,Display,impression,0.0065,0.0
EVT_165927,2026-07-31 06:41:10,CMP_101,Summer Apparel,OLV,impression,0.0083,0.0
EVT_136049,2026-07-30 16:42:57,CMP_103,B2B SaaS Trial,Display,impression,0.0049,0.0
EVT_243342,2026-07-31 19:36:26,CMP_101,Summer Apparel,OLV,impression,0.0066,0.0
EVT_513824,2026-07-30 12:20:23,CMP_101,Summer Apparel,OLV,impression,0.0072,0.0
EVT_942130,2026-07-31 18:49:37,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_939991,2026-07-30 17:12:46,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_515963,2026-07-30 07:25:33,CMP_102,Tech Gadgets Launch,CTV,impression,0.0134,0.0
EVT_133159,2026-07-29 01:12:38,CMP_102,Tech Gadgets Launch,CTV,impression,0.0072,0.0
EVT_130887,2026-07-29 07:01:54,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_680265,2026-07-30 04:49:48,CMP_102,Tech Gadgets Launch,CTV,impression,0.0138,0.0
EVT_451397,2026-07-30 10:13:34,CMP_101,Summer Apparel,OLV,impression,0.0034,0.0
EVT_229914,2026-07-31 03:53:47,CMP_103,B2B SaaS Trial,Display,q4_100,0.0,0.0
EVT_345784,2026-07-30 16:54:39,CMP_103,B2B SaaS Trial,Display,impression,0.0061,0.0
EVT_334189,2026-07-29 04:59:36,CMP_102,Tech Gadgets Launch,CTV,impression,0.0065,0.0
EVT_694282,2026-07-30 15:07:32,CMP_103,B2B SaaS Trial,Display,impression,0.0129,0.0
EVT_668350,2026-07-28 22:18:29,CMP_102,Tech Gadgets Launch,CTV,impression,0.0099,0.0
EVT_734949,2026-07-29 18:37:31,CMP_103,B2B SaaS Trial,Display,impression,0.0022,0.0
EVT_597021,2026-07-31 18:28:33,CMP_103,B2B SaaS Trial,Display,impression,0.0074,0.0
EVT_836234,2026-07-29 04:06:43,CMP_102,Tech Gadgets Launch,CTV,impression,0.0087,0.0
EVT_117492,2026-07-29 18:58:20,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_193935,2026-07-31 06:01:56,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_847104,2026-07-29 07:41:53,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_764597,2026-07-30 00:34:00,CMP_103,B2B SaaS Trial,Display,impression,0.0143,0.0
EVT_985090,2026-07-30 13:21:09,CMP_101,Summer Apparel,OLV,impression,0.0082,0.0
EVT_352168,2026-07-31 12:59:53,CMP_102,Tech Gadgets Launch,CTV,impression,0.0024,0.0
EVT_803964,2026-07-30 10:23:44,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_101465,2026-07-30 20:26:43,CMP_101,Summer Apparel,OLV,impression,0.0107,0.0
EVT_230320,2026-07-29 07:47:22,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_762462,2026-07-30 19:26:33,CMP_101,Summer Apparel,OLV,impression,0.0119,0.0
EVT_662368,2026-07-29 03:25:16,CMP_102,Tech Gadgets Launch,CTV,click,0.0,0.0
EVT_848800,2026-07-29 01:51:38,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_512402,2026-07-29 06:31:48,CMP_101,Summer Apparel,OLV,conversion,0.0,86.17
EVT_630258,2026-07-30 06:23:10,CMP_102,Tech Gadgets Launch,CTV,impression,0.0077,0.0
EVT_969696,2026-07-29 02:56:51,CMP_103,B2B SaaS Trial,Display,impression,0.0048,0.0
EVT_644220,2026-07-31 20:32:02,CMP_101,Summer Apparel,OLV,impression,0.0052,0.0
EVT_457222,2026-07-29 01:40:03,CMP_103,B2B SaaS Trial,Display,impression,0.0106,0.0
EVT_927835,2026-07-31 20:05:12,CMP_103,B2B SaaS Trial,Display,impression,0.0106,0.0
EVT_957449,2026-07-30 04:04:51,CMP_102,Tech Gadgets Launch,CTV,impression,0.0066,0.0
EVT_525853,2026-07-30 10:59:12,CMP_102,Tech Gadgets Launch,CTV,impression,0.0059,0.0
EVT_782388,2026-07-30 07:06:47,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_260964,2026-07-30 13:33:02,CMP_103,B2B SaaS Trial,Display,impression,0.0125,0.0
EVT_440431,2026-07-28 23:28:28,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_711341,2026-07-31 17:09:44,CMP_103,B2B SaaS Trial,Display,impression,0.0047,0.0
EVT_190874,2026-07-31 11:02:01,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_784866,2026-07-31 16:59:05,CMP_102,Tech Gadgets Launch,CTV,impression,0.005,0.0
EVT_845496,2026-07-31 09:26:30,CMP_102,Tech Gadgets Launch,CTV,impression,0.0141,0.0
EVT_176231,2026-07-29 20:25:16,CMP_102,Tech Gadgets Launch,CTV,impression,0.0079,0.0
EVT_206218,2026-07-30 19:16:15,CMP_102,Tech Gadgets Launch,CTV,impression,0.0122,0.0
EVT_399653,2026-07-29 22:43:29,CMP_102,Tech Gadgets Launch,CTV,impression,0.0143,0.0
EVT_411432,2026-07-29 02:45:22,CMP_101,Summer Apparel,OLV,impression,0.0135,0.0
EVT_555230,2026-07-29 20:39:23,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_886899,2026-07-30 10:42:44,CMP_101,Summer Apparel,OLV,click,0.0,0.0
EVT_700425,2026-07-30 00:21:12,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_929107,2026-07-30 20:36:00,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_870719,2026-07-29 11:55:54,CMP_102,Tech Gadgets Launch,CTV,impression,0.0086,0.0
EVT_704541,2026-07-31 14:09:19,CMP_103,B2B SaaS Trial,Display,impression,0.0111,0.0
EVT_517692,2026-07-30 16:36:55,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_213154,2026-07-31 18:12:04,CMP_102,Tech Gadgets Launch,CTV,impression,0.0118,0.0
EVT_937501,2026-07-29 18:25:00,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_233566,2026-07-31 17:12:34,CMP_101,Summer Apparel,OLV,impression,0.0103,0.0
EVT_437860,2026-07-31 12:24:22,CMP_103,B2B SaaS Trial,Display,impression,0.0139,0.0
EVT_709731,2026-07-29 20:17:59,CMP_101,Summer Apparel,OLV,impression,0.0145,0.0
EVT_205148,2026-07-31 07:14:11,CMP_101,Summer Apparel,OLV,impression,0.0027,0.0
EVT_801751,2026-07-31 11:30:33,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_923628,2026-07-28 21:44:22,CMP_103,B2B SaaS Trial,Display,impression,0.0119,0.0
EVT_232751,2026-07-30 00:08:27,CMP_101,Summer Apparel,OLV,impression,0.0127,0.0
EVT_251605,2026-07-30 08:22:52,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_727609,2026-07-28 23:35:38,CMP_102,Tech Gadgets Launch,CTV,impression,0.0052,0.0
EVT_748312,2026-07-30 21:31:20,CMP_102,Tech Gadgets Launch,CTV,impression,0.0148,0.0
EVT_729035,2026-07-29 05:54:32,CMP_102,Tech Gadgets Launch,CTV,impression,0.0092,0.0
EVT_483362,2026-07-31 15:36:30,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_992704,2026-07-29 17:53:40,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_952982,2026-07-30 00:46:30,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_179300,2026-07-29 08:48:02,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_347157,2026-07-29 09:07:37,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_978365,2026-07-31 19:59:12,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_149061,2026-07-31 20:05:57,CMP_102,Tech Gadgets Launch,CTV,q3_75,0.0,0.0
EVT_192095,2026-07-30 00:03:30,CMP_102,Tech Gadgets Launch,CTV,impression,0.0072,0.0
EVT_936050,2026-07-30 12:03:44,CMP_101,Summer Apparel,OLV,impression,0.007,0.0
EVT_980526,2026-07-31 06:54:58,CMP_102,Tech Gadgets Launch,CTV,q1_25,0.0,0.0
EVT_776147,2026-07-31 05:17:01,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_770406,2026-07-29 05:21:03,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_766709,2026-07-28 22:08:20,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_233701,2026-07-30 07:34:21,CMP_101,Summer Apparel,OLV,q1_25,0.0,0.0
EVT_817601,2026-07-31 03:36:17,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_775475,2026-07-31 00:15:36,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_310174,2026-07-30 08:17:35,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_206776,2026-07-30 09:13:58,CMP_103,B2B SaaS Trial,Display,impression,0.0092,0.0
EVT_881704,2026-07-28 21:14:34,CMP_103,B2B SaaS Trial,Display,impression,0.0102,0.0
EVT_143586,2026-07-29 05:04:53,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_814873,2026-07-31 01:37:12,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_798581,2026-07-31 20:12:47,CMP_102,Tech Gadgets Launch,CTV,impression,0.0117,0.0
EVT_386461,2026-07-30 04:21:07,CMP_103,B2B SaaS Trial,Display,q1_25,0.0,0.0
EVT_695217,2026-07-29 20:12:42,CMP_101,Summer Apparel,OLV,q4_100,0.0,0.0
EVT_146964,2026-07-29 22:08:24,CMP_102,Tech Gadgets Launch,CTV,impression,0.0066,0.0
EVT_748160,2026-07-29 06:26:19,CMP_101,Summer Apparel,OLV,q3_75,0.0,0.0
EVT_155996,2026-07-29 02:19:46,CMP_101,Summer Apparel,OLV,impression,0.0128,0.0
EVT_952595,2026-07-31 18:13:57,CMP_101,Summer Apparel,OLV,impression,0.0144,0.0
EVT_116099,2026-07-29 11:44:16,CMP_101,Summer Apparel,OLV,impression,0.0052,0.0
EVT_233416,2026-07-31 06:32:54,CMP_101,Summer Apparel,OLV,impression,0.0093,0.0
EVT_435643,2026-07-31 10:25:46,CMP_103,B2B SaaS Trial,Display,impression,0.0106,0.0
EVT_182699,2026-07-29 23:24:12,CMP_102,Tech Gadgets Launch,CTV,impression,0.0038,0.0
EVT_494169,2026-07-31 11:43:17,CMP_103,B2B SaaS Trial,Display,impression,0.014,0.0
EVT_914665,2026-07-30 17:30:56,CMP_103,B2B SaaS Trial,Display,q2_50,0.0,0.0
EVT_391366,2026-07-30 16:27:22,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_981904,2026-07-30 23:12:51,CMP_101,Summer Apparel,OLV,q2_50,0.0,0.0
EVT_279408,2026-07-30 23:39:15,CMP_102,Tech Gadgets Launch,CTV,impression,0.0036,0.0
EVT_268366,2026-07-30 07:24:59,CMP_101,Summer Apparel,OLV,impression,0.0112,0.0
